Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,highway kpl,city kpl
Mercedes-Benz,300-Class,1992,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,17,14,617,2377,39.984,32.928
Mercedes-Benz,300-Class,1992,regular unleaded,228,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21,15,617,3814,49.392,35.28
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,19,15,617,2207,44.688,35.28
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,20,15,617,2000,47.04,35.28
Mercedes-Benz,300-Class,1992,regular unleaded,217,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,21,15,617,2248,49.392,35.28
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,617,2065,51.744,37.632
Mercedes-Benz,300-Class,1992,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22,18,617,2547,51.744,42.336
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,18,15,617,2282,42.336,35.28
Mercedes-Benz,300-Class,1992,regular unleaded,158,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,18,617,2000,54.096,42.336
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,19,15,617,2544,44.688,35.28
Mercedes-Benz,300-Class,1993,regular unleaded,217,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,22,17,617,2397,51.744,39.984
Mercedes-Benz,300-Class,1993,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,70.56,54.096
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21,14,617,4174,49.392,32.928
Mercedes-Benz,300-Class,1993,regular unleaded,217,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17,617,2187,51.744,39.984
Mercedes-Benz,300-Class,1993,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22,18,617,2729,51.744,42.336
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,19,15,617,2433,44.688,35.28
Mercedes-Benz,300-Class,1993,regular unleaded,194,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,17,617,2247,54.096,39.984
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,18,14,617,2540,42.336,32.928
Mitsubishi,3000GT,1997,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,3941,54.096,39.984
Mitsubishi,3000GT,1997,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,3295,51.744,39.984
Mitsubishi,3000GT,1997,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6008,51.744,37.632
Mitsubishi,3000GT,1998,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6710,51.744,37.632
Mitsubishi,3000GT,1998,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,3701,51.744,39.984
Mitsubishi,3000GT,1998,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,4671,54.096,39.984
Mitsubishi,3000GT,1999,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5306,54.096,39.984
Mitsubishi,3000GT,1999,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,7600,51.744,37.632
Mitsubishi,3000GT,1999,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,4090,51.744,39.984
Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,37570,63.504,42.336
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,31695,72.912,44.688
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,38070,72.912,44.688
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,44895,63.504,42.336
Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,35070,72.912,44.688
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,42395,72.912,44.688
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,34195,63.504,42.336
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,40570,63.504,42.336
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38095,63.504,42.336
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,35595,72.912,44.688
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,45190,63.504,42.336
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,32260,72.912,44.688
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,37755,63.504,42.336
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,41055,63.504,42.336
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,36090,72.912,44.688
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,42690,72.912,44.688
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,38555,72.912,44.688
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,35255,72.912,44.688
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38590,63.504,42.336
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,34760,63.504,42.336
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,41135,63.504,42.336
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,45270,63.504,42.336
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38670,63.504,42.336
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,38635,70.56,44.688
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,36170,70.56,44.688
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38175,63.504,42.336
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,30,19,1013,32340,70.56,44.688
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,42770,70.56,44.688
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,34840,63.504,42.336
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,35675,70.56,44.688
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,32065,56.448,37.632
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,28540,56.448,37.632
Chrysler,300M,2003,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,32315,58.8,37.632
Chrysler,300M,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,28885,58.8,37.632
Chrysler,300M,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,29185,58.8,37.632
Chrysler,300M,2004,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,32615,58.8,37.632
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,16,2009,2847,51.744,37.632
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,2488,51.744,37.632
Nissan,300ZX,1994,regular unleaded,300,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22,16,2009,2683,51.744,37.632
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,2553,51.744,37.632
Nissan,300ZX,1995,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,3049,51.744,37.632
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,2774,51.744,39.984
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,2702,51.744,39.984
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,17,2009,3101,51.744,39.984
Nissan,300ZX,1996,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,3510,51.744,37.632
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,3107,51.744,39.984
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,17,2009,3624,51.744,39.984
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,3185,51.744,39.984
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,77.616,58.8
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,77.616,58.8
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,77.616,58.8
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,24,586,2000,75.264,56.448
Mazda,323,1994,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,77.616,58.8
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2144,54.096,44.688
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2098,54.096,44.688
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2178,54.096,44.688
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2311,54.096,44.688
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,36550,54.096,39.984
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,41250,54.096,39.984
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,30600,56.448,39.984
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,37100,56.448,39.984
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,27900,58.8,42.336
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,32700,58.8,42.336
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,40250,56.448,39.984
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,35550,56.448,39.984
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,36100,58.8,42.336
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,33200,56.448,39.984
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,37900,56.448,39.984
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,29600,58.8,42.336
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38070,58.8,42.336
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,38900,54.096,39.984
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,33840,56.448,39.984
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,38630,56.448,39.984
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,39630,54.096,39.984
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,37740,56.448,39.984
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,41980,54.096,39.984
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,36280,56.448,39.984
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,36740,58.8,42.336
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,40980,56.448,39.984
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680,58.8,42.336
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,28510,58.8,42.336
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,30210,58.8,42.336
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,31210,56.448,39.984
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,33340,58.8,42.336
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,37280,54.096,39.984
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,41570,56.448,39.984
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,36870,56.448,39.984
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,42570,54.096,39.984
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,37870,54.096,39.984
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,39220,56.448,39.984
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,40220,54.096,39.984
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,160829,35.28,23.52
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,140615,35.28,23.52
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,150694,35.28,23.52
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,170829,35.28,23.52
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,165986,35.28,23.52
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,154090,35.28,23.52
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,143860,35.28,23.52
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,176287,35.28,23.52
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,157767,35.28,23.52
Ferrari,360,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,187124,35.28,23.52
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,147332,35.28,23.52
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,169900,35.28,23.52
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,180408,35.28,23.52
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,61.152,44.688
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,48100,56.448,39.984
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,29990,61.152,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,41820,58.8,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,31290,61.152,44.688
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,34870,61.152,44.688
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,33570,61.152,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,46570,58.8,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,37970,61.152,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,37070,61.152,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,49400,58.8,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,45270,56.448,39.984
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,39270,61.152,44.688
Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,61.152,42.336
Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,61.152,42.336
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,38370,61.152,44.688
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,61.152,44.688
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,41820,58.8,42.336
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,48100,56.448,39.984
Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,61.152,44.688
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,39270,61.152,44.688
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,34870,61.152,44.688
Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,61.152,42.336
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,38370,61.152,44.688
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,45270,56.448,39.984
